2021-06-09,71538,age18-49
2021-06-09,21517,age50-64
2021-06-09,8357,age65
2021-06-09,57457,age12-17
2021-06-09,55,age5-11
2021-06-08,73772,age18-49
2021-06-08,22749,age50-64
2021-06-08,8654,age65
2021-06-08,59066,age12-17
2021-06-08,72,age5-11
2021-06-07,61190,age18-49
2021-06-07,19069,age50-64
2021-06-07,7024,age65
2021-06-07,54432,age12-17
2021-06-07,60,age5-11
2021-06-06,24704,age18-49
2021-06-06,7293,age50-64
2021-06-06,1956,age65
2021-06-06,32267,age12-17
2021-06-06,50,age5-11
2021-06-05,64873,age18-49
2021-06-05,20489,age50-64
2021-06-05,5812,age65
2021-06-05,71838,age12-17
2021-06-05,84,age5-11
2021-06-04,90281,age18-49
2021-06-04,29947,age50-64
2021-06-04,9769,age65
2021-06-04,77214,age12-17
2021-06-04,84,age5-11
2021-06-03,81601,age18-49
2021-06-03,25936,age50-64
2021-06-03,9527,age65
2021-06-03,60496,age12-17
2021-06-03,81,age5-11
2021-06-02,86141,age18-49
2021-06-02,27267,age50-64
2021-06-02,9940,age65
2021-06-02,25021,age12-17
2021-06-02,40,age5-11
2021-06-01,105797,age18-49
2021-06-01,34255,age50-64
2021-06-01,12102,age65
2021-06-01,23532,age12-17
2021-06-01,37,age5-11
2021-05-31,13219,age18-49
2021-05-31,4281,age50-64
2021-05-31,1511,age65
2021-05-31,2092,age12-17
2021-05-31,1,age5-11
2021-05-30,29945,age18-49
2021-05-30,9194,age50-64
2021-05-30,2526,age65
2021-05-30,7459,age12-17
2021-05-30,8,age5-11
2021-05-29,65710,age18-49
2021-05-29,20980,age50-64
2021-05-29,5839,age65
2021-05-29,18472,age12-17
2021-05-29,15,age5-11
2021-05-28,114765,age18-49
2021-05-28,37418,age50-64
2021-05-28,11694,age65
2021-05-28,32649,age12-17
2021-05-28,43,age5-11
2021-05-27,107346,age18-49
2021-05-27,33668,age50-64
2021-05-27,11812,age65
2021-05-27,26415,age12-17
2021-05-27,37,age5-11
2021-05-26,114870,age18-49
2021-05-26,35011,age50-64
2021-05-26,12061,age65
2021-05-26,30146,age12-17
2021-05-26,44,age5-11
2021-05-25,118816,age18-49
2021-05-25,37608,age50-64
2021-05-25,12636,age65
2021-05-25,28135,age12-17
2021-05-25,33,age5-11
2021-05-24,106957,age18-49
2021-05-24,34189,age50-64
2021-05-24,11031,age65
2021-05-24,26038,age12-17
2021-05-24,45,age5-11
2021-05-23,54341,age18-49
2021-05-23,15938,age50-64
2021-05-23,4131,age65
2021-05-23,19466,age12-17
2021-05-23,18,age5-11
2021-05-22,118935,age18-49
2021-05-22,36711,age50-64
2021-05-22,9267,age65
2021-05-22,47622,age12-17
2021-05-22,43,age5-11
2021-05-21,173157,age18-49
2021-05-21,54114,age50-64
2021-05-21,15621,age65
2021-05-21,51776,age12-17
2021-05-21,58,age5-11
2021-05-20,161719,age18-49
2021-05-20,50119,age50-64
2021-05-20,15846,age65
2021-05-20,47997,age12-17
2021-05-20,41,age5-11
2021-05-19,163969,age18-49
2021-05-19,48830,age50-64
2021-05-19,15564,age65
2021-05-19,58996,age12-17
2021-05-19,66,age5-11
2021-05-18,171628,age18-49
2021-05-18,51075,age50-64
2021-05-18,15928,age65
2021-05-18,54656,age12-17
2021-05-18,70,age5-11
2021-05-17,142586,age18-49
2021-05-17,42562,age50-64
2021-05-17,12662,age65
2021-05-17,51718,age12-17
2021-05-17,60,age5-11
2021-05-16,78288,age18-49
2021-05-16,20651,age50-64
2021-05-16,4657,age65
2021-05-16,42740,age12-17
2021-05-16,53,age5-11
2021-05-15,154714,age18-49
2021-05-15,45071,age50-64
2021-05-15,10897,age65
2021-05-15,79750,age12-17
2021-05-15,79,age5-11
2021-05-14,201037,age18-49
2021-05-14,60417,age50-64
2021-05-14,16415,age65
2021-05-14,77170,age12-17
2021-05-14,88,age5-11
2021-05-13,187798,age18-49
2021-05-13,16172,age65
2021-05-13,55384,age50-64
2021-05-13,69603,age12-17
2021-05-13,102,age5-11
2021-05-12,181773,age18-49
2021-05-12,16936,age65
2021-05-12,59321,age50-64
2021-05-12,24277,age12-17
2021-05-12,34,age5-11
2021-05-11,187908,age18-49
2021-05-11,17248,age65
2021-05-11,63491,age50-64
2021-05-11,17041,age12-17
2021-05-11,19,age5-11
2021-05-10,141238,age18-49
2021-05-10,12894,age65
2021-05-10,48714,age50-64
2021-05-10,12525,age12-17
2021-05-10,16,age5-11
2021-05-09,69218,age18-49
2021-05-09,3874,age65
2021-05-09,17619,age50-64
2021-05-09,8822,age12-17
2021-05-09,2,age5-11
2021-05-08,159786,age18-49
2021-05-08,10756,age65
2021-05-08,52715,age50-64
2021-05-08,19550,age12-17
2021-05-08,6,age5-11
2021-05-07,238576,age18-49
2021-05-07,19363,age65
2021-05-07,86482,age50-64
2021-05-07,21843,age12-17
2021-05-07,24,age5-11
2021-05-06,239560,age18-49
2021-05-06,21048,age65
2021-05-06,87875,age50-64
2021-05-06,20502,age12-17
2021-05-06,19,age5-11
2021-05-05,215326,age18-49
2021-05-05,22295,age65
2021-05-05,96487,age50-64
2021-05-05,17064,age12-17
2021-05-05,32,age5-11
2021-05-04,202459,age18-49
2021-05-04,21987,age65
2021-05-04,101246,age50-64
2021-05-04,13282,age12-17
2021-05-04,31,age5-11
2021-05-03,146767,age18-49
2021-05-03,16383,age65
2021-05-03,85505,age50-64
2021-05-03,9980,age12-17
2021-05-03,24,age5-11
2021-05-02,74926,age18-49
2021-05-02,6190,age65
2021-05-02,34210,age50-64
2021-05-02,6802,age12-17
2021-05-02,7,age5-11
2021-05-01,154979,age18-49
2021-05-01,13970,age65
2021-05-01,79711,age50-64
2021-05-01,14846,age12-17
2021-05-01,6,age5-11
2021-04-30,229271,age18-49
2021-04-30,24710,age65
2021-04-30,128594,age50-64
2021-04-30,16855,age12-17
2021-04-30,23,age5-11
2021-04-29,214741,age18-49
2021-04-29,26085,age65
2021-04-29,129307,age50-64
2021-04-29,14866,age12-17
2021-04-29,33,age5-11
2021-04-28,216157,age18-49
2021-04-28,26413,age65
2021-04-28,116568,age50-64
2021-04-28,15014,age12-17
2021-04-28,52,age5-11
2021-04-27,220370,age18-49
2021-04-27,26891,age65
2021-04-27,127400,age50-64
2021-04-27,13205,age12-17
2021-04-27,47,age5-11
2021-04-26,180680,age18-49
2021-04-26,21920,age65
2021-04-26,102358,age50-64
2021-04-26,11790,age12-17
2021-04-26,42,age5-11
2021-04-25,95764,age18-49
2021-04-25,7898,age65
2021-04-25,43005,age50-64
2021-04-25,9782,age12-17
2021-04-25,2,age5-11
2021-04-24,202248,age18-49
2021-04-24,17824,age65
2021-04-24,101035,age50-64
2021-04-24,18986,age12-17
2021-04-24,7,age5-11
2021-04-23,272204,age18-49
2021-04-23,29696,age65
2021-04-23,145935,age50-64
2021-04-23,18416,age12-17
2021-04-23,36,age5-11
2021-04-22,274474,age18-49
2021-04-22,31265,age65
2021-04-22,151034,age50-64
2021-04-22,17247,age12-17
2021-04-22,47,age5-11
2021-04-21,278376,age18-49
2021-04-21,30562,age65
2021-04-21,126289,age50-64
2021-04-21,20916,age12-17
2021-04-21,36,age5-11
2021-04-20,264660,age18-49
2021-04-20,28903,age65
2021-04-20,118962,age50-64
2021-04-20,16871,age12-17
2021-04-20,32,age5-11
2021-04-19,200699,age18-49
2021-04-19,23560,age65
2021-04-19,93950,age50-64
2021-04-19,13038,age12-17
2021-04-19,32,age5-11
2021-04-18,107017,age18-49
2021-04-18,8264,age65
2021-04-18,43701,age50-64
2021-04-18,9411,age12-17
2021-04-18,4,age5-11
2021-04-17,226182,age18-49
2021-04-17,20737,age65
2021-04-17,91295,age50-64
2021-04-17,19411,age12-17
2021-04-17,24,age5-11
2021-04-16,307996,age18-49
2021-04-16,34066,age65
2021-04-16,134197,age50-64
2021-04-16,19489,age12-17
2021-04-16,53,age5-11
2021-04-15,319612,age18-49
2021-04-15,36727,age65
2021-04-15,133867,age50-64
2021-04-15,19037,age12-17
2021-04-15,34,age5-11
2021-04-14,276825,age18-49
2021-04-14,36140,age65
2021-04-14,141755,age50-64
2021-04-14,14120,age12-17
2021-04-14,33,age5-11
2021-04-13,261693,age18-49
2021-04-13,35671,age65
2021-04-13,140333,age50-64
2021-04-13,11087,age12-17
2021-04-13,36,age5-11
2021-04-12,193846,age18-49
2021-04-12,32137,age65
2021-04-12,119921,age50-64
2021-04-12,7620,age12-17
2021-04-12,21,age5-11
2021-04-11,115317,age18-49
2021-04-11,13247,age65
2021-04-11,62194,age50-64
2021-04-11,5038,age12-17
2021-04-11,1,age5-11
2021-04-10,215204,age18-49
2021-04-10,32943,age65
2021-04-10,129226,age50-64
2021-04-10,7515,age12-17
2021-04-10,3,age5-11
2021-04-09,276340,age18-49
2021-04-09,48877,age65
2021-04-09,181144,age50-64
2021-04-09,9823,age12-17
2021-04-09,16,age5-11
2021-04-08,265557,age18-49
2021-04-08,53157,age65
2021-04-08,192327,age50-64
2021-04-08,9111,age12-17
2021-04-08,31,age5-11
2021-04-07,249173,age18-49
2021-04-07,50385,age65
2021-04-07,185373,age50-64
2021-04-07,8283,age12-17
2021-04-07,13,age5-11
2021-04-06,230465,age18-49
2021-04-06,52181,age65
2021-04-06,186981,age50-64
2021-04-06,6885,age12-17
2021-04-06,11,age5-11
2021-04-05,43075,age65
2021-04-05,172057,age18-49
2021-04-05,150896,age50-64
2021-04-05,4766,age12-17
2021-04-05,4,age5-11
2021-04-04,13229,age65
2021-04-04,71534,age18-49
2021-04-04,50039,age50-64
2021-04-04,1848,age12-17
2021-04-04,3,age5-11
2021-04-03,35206,age65
2021-04-03,172378,age18-49
2021-04-03,130447,age50-64
2021-04-03,4804,age12-17
2021-04-03,6,age5-11
2021-04-02,62133,age65
2021-04-02,234166,age18-49
2021-04-02,193787,age50-64
2021-04-02,5789,age12-17
2021-04-02,21,age5-11
2021-04-01,70286,age65
2021-04-01,232182,age18-49
2021-04-01,207007,age50-64
2021-04-01,6164,age12-17
2021-04-01,14,age5-11
2021-03-31,71724,age65
2021-03-31,220563,age18-49
2021-03-31,146449,age50-64
2021-03-31,5981,age12-17
2021-03-31,15,age5-11
2021-03-30,70150,age65
2021-03-30,205667,age18-49
2021-03-30,137069,age50-64
2021-03-30,5278,age12-17
2021-03-30,9,age5-11
2021-03-29,56028,age65
2021-03-29,162660,age18-49
2021-03-29,104089,age50-64
2021-03-29,4003,age12-17
2021-03-29,6,age5-11
2021-03-28,27568,age65
2021-03-28,93442,age18-49
2021-03-28,53272,age50-64
2021-03-28,2624,age12-17
2021-03-28,8,age5-11
2021-03-27,56810,age65
2021-03-27,165318,age18-49
2021-03-27,101317,age50-64
2021-03-27,3554,age12-17
2021-03-27,6,age5-11
2021-03-26,85760,age65
2021-03-26,223972,age18-49
2021-03-26,141552,age50-64
2021-03-26,4395,age12-17
2021-03-26,9,age5-11
2021-03-25,81178,age65
2021-03-25,213240,age18-49
2021-03-25,140513,age50-64
2021-03-25,3889,age12-17
2021-03-25,10,age5-11
2021-03-24,77622,age65
2021-03-24,196521,age18-49
2021-03-24,128087,age50-64
2021-03-24,3741,age12-17
2021-03-24,13,age5-11
2021-03-23,71389,age65
2021-03-23,178405,age18-49
2021-03-23,121497,age50-64
2021-03-23,2968,age12-17
2021-03-23,9,age5-11
2021-03-22,55085,age65
2021-03-22,133048,age18-49
2021-03-22,94370,age50-64
2021-03-22,2548,age12-17
2021-03-22,10,age5-11
2021-03-21,22135,age65
2021-03-21,77112,age18-49
2021-03-21,50285,age50-64
2021-03-21,1575,age12-17
2021-03-21,6,age5-11
2021-03-20,62605,age65
2021-03-20,144004,age18-49
2021-03-20,100297,age50-64
2021-03-20,2314,age12-17
2021-03-20,8,age5-11
2021-03-19,102527,age65
2021-03-19,194234,age18-49
2021-03-19,131771,age50-64
2021-03-19,2625,age12-17
2021-03-19,6,age5-11
2021-03-18,111762,age65
2021-03-18,178490,age18-49
2021-03-18,130085,age50-64
2021-03-18,2379,age12-17
2021-03-18,13,age5-11
2021-03-17,108724,age65
2021-03-17,171211,age18-49
2021-03-17,124204,age50-64
2021-03-17,2329,age12-17
2021-03-17,15,age5-11
2021-03-16,119543,age65
2021-03-16,156770,age18-49
2021-03-16,110382,age50-64
2021-03-16,1901,age12-17
2021-03-16,14,age5-11
2021-03-15,98643,age65
2021-03-15,119066,age18-49
2021-03-15,84269,age50-64
2021-03-15,1615,age12-17
2021-03-15,15,age5-11
2021-03-14,49166,age65
2021-03-14,69389,age18-49
2021-03-14,42841,age50-64
2021-03-14,1038,age12-17
2021-03-14,2,age5-11
2021-03-13,96374,age65
2021-03-13,124240,age18-49
2021-03-13,76214,age50-64
2021-03-13,1378,age12-17
2021-03-13,10,age5-11
2021-03-12,148657,age65
2021-03-12,162466,age18-49
2021-03-12,103335,age50-64
2021-03-12,1435,age12-17
2021-03-12,25,age5-11
2021-03-11,143821,age65
2021-03-11,151839,age18-49
2021-03-11,99796,age50-64
2021-03-11,1339,age12-17
2021-03-11,14,age5-11
2021-03-10,128016,age65
2021-03-10,130351,age18-49
2021-03-10,82653,age50-64
2021-03-10,1241,age12-17
2021-03-10,16,age5-11
2021-03-09,120205,age65
2021-03-09,117113,age18-49
2021-03-09,72070,age50-64
2021-03-09,1183,age12-17
2021-03-09,39,age5-11
2021-03-08,82590,age65
2021-03-08,96014,age18-49
2021-03-08,57459,age50-64
2021-03-08,1118,age12-17
2021-03-08,4,age5-11
2021-03-07,50608,age65
2021-03-07,58232,age18-49
2021-03-07,32456,age50-64
2021-03-07,756,age12-17
2021-03-07,4,age5-11
2021-03-06,102273,age65
2021-03-06,107958,age18-49
2021-03-06,64543,age50-64
2021-03-06,951,age12-17
2021-03-06,8,age5-11
2021-03-05,148800,age65
2021-03-05,137717,age18-49
2021-03-05,81480,age50-64
2021-03-05,963,age12-17
2021-03-05,12,age5-11
2021-03-04,173028,age65
2021-03-04,130084,age18-49
2021-03-04,78709,age50-64
2021-03-04,1013,age12-17
2021-03-04,17,age5-11
2021-03-03,170784,age65
2021-03-03,118578,age18-49
2021-03-03,72949,age50-64
2021-03-03,742,age12-17
2021-03-03,10,age5-11
2021-03-02,155400,age65
2021-03-02,102295,age18-49
2021-03-02,63274,age50-64
2021-03-02,648,age12-17
2021-03-02,8,age5-11
2021-03-01,134934,age65
2021-03-01,81569,age18-49
2021-03-01,51004,age50-64
2021-03-01,470,age12-17
2021-03-01,25,age5-11
2021-02-28,81419,age65
2021-02-28,41394,age18-49
2021-02-28,24200,age50-64
2021-02-28,323,age12-17
2021-02-28,6,age5-11
2021-02-27,154851,age65
2021-02-27,71957,age18-49
2021-02-27,47251,age50-64
2021-02-27,478,age12-17
2021-02-27,9,age5-11
2021-02-26,209982,age65
2021-02-26,106445,age18-49
2021-02-26,67696,age50-64
2021-02-26,522,age12-17
2021-02-26,18,age5-11
2021-02-25,201675,age65
2021-02-25,88010,age18-49
2021-02-25,59492,age50-64
2021-02-25,452,age12-17
2021-02-25,15,age5-11
2021-02-24,184164,age65
2021-02-24,73684,age18-49
2021-02-24,49973,age50-64
2021-02-24,402,age12-17
2021-02-24,11,age5-11
2021-02-23,151123,age65
2021-02-23,58385,age18-49
2021-02-23,38683,age50-64
2021-02-23,280,age12-17
2021-02-23,10,age5-11
2021-02-22,105624,age65
2021-02-22,45323,age18-49
2021-02-22,29336,age50-64
2021-02-22,268,age12-17
2021-02-22,12,age5-11
2021-02-21,59057,age65
2021-02-21,20411,age18-49
2021-02-21,12899,age50-64
2021-02-21,156,age12-17
2021-02-21,6,age5-11
2021-02-20,100657,age65
2021-02-20,36878,age18-49
2021-02-20,26549,age50-64
2021-02-20,280,age12-17
2021-02-20,10,age5-11
2021-02-19,156927,age65
2021-02-19,67607,age18-49
2021-02-19,43190,age50-64
2021-02-19,299,age12-17
2021-02-19,12,age5-11
2021-02-18,179685,age65
2021-02-18,65291,age18-49
2021-02-18,42728,age50-64
2021-02-18,288,age12-17
2021-02-18,17,age5-11
2021-02-17,175740,age65
2021-02-17,58557,age18-49
2021-02-17,38425,age50-64
2021-02-17,256,age12-17
2021-02-17,8,age5-11
2021-02-16,168657,age65
2021-02-16,56004,age18-49
2021-02-16,37853,age50-64
2021-02-16,222,age12-17
2021-02-16,8,age5-11
2021-02-15,100443,age65
2021-02-15,28791,age18-49
2021-02-15,19571,age50-64
2021-02-15,158,age12-17
2021-02-15,12,age5-11
2021-02-14,70746,age65
2021-02-14,16793,age18-49
2021-02-14,11658,age50-64
2021-02-14,94,age12-17
2021-02-14,2,age5-11
2021-02-13,113197,age65
2021-02-13,36882,age18-49
2021-02-13,23587,age50-64
2021-02-13,130,age12-17
2021-02-13,1,age5-11
2021-02-12,163673,age65
2021-02-12,75982,age18-49
2021-02-12,45534,age50-64
2021-02-12,240,age12-17
2021-02-12,22,age5-11
2021-02-11,162067,age65
2021-02-11,71194,age18-49
2021-02-11,44174,age50-64
2021-02-11,258,age12-17
2021-02-11,13,age5-11
2021-02-10,145309,age65
2021-02-10,73252,age18-49
2021-02-10,42350,age50-64
2021-02-10,256,age12-17
2021-02-10,8,age5-11
2021-02-09,122787,age65
2021-02-09,61056,age18-49
2021-02-09,37378,age50-64
2021-02-09,215,age12-17
2021-02-09,12,age5-11
2021-02-08,112526,age65
2021-02-08,49225,age18-49
2021-02-08,29712,age50-64
2021-02-08,173,age12-17
2021-02-08,12,age5-11
2021-02-07,47138,age65
2021-02-07,14736,age18-49
2021-02-07,9033,age50-64
2021-02-07,77,age12-17
2021-02-07,3,age5-11
2021-02-06,106489,age65
2021-02-06,35870,age18-49
2021-02-06,21498,age50-64
2021-02-06,164,age12-17
2021-02-06,3,age5-11
2021-02-05,142765,age65
2021-02-05,75085,age18-49
2021-02-05,42962,age50-64
2021-02-05,194,age12-17
2021-02-05,13,age5-11
2021-02-04,141403,age65
2021-02-04,61844,age18-49
2021-02-04,37442,age50-64
2021-02-04,162,age12-17
2021-02-04,16,age5-11
2021-02-03,133103,age65
2021-02-03,57010,age18-49
2021-02-03,33693,age50-64
2021-02-03,192,age12-17
2021-02-03,18,age5-11
2021-02-02,120309,age65
2021-02-02,48441,age18-49
2021-02-02,29394,age50-64
2021-02-02,177,age12-17
2021-02-02,19,age5-11
2021-02-01,104382,age65
2021-02-01,42995,age18-49
2021-02-01,26000,age50-64
2021-02-01,137,age12-17
2021-02-01,15,age5-11
2021-01-31,10741,age18-49
2021-01-31,56820,age65
2021-01-31,7086,age50-64
2021-01-31,46,age12-17
2021-01-31,1,age5-11
2021-01-30,23811,age18-49
2021-01-30,93421,age65
2021-01-30,14484,age50-64
2021-01-30,125,age12-17
2021-01-30,1,age5-11
2021-01-29,49468,age18-49
2021-01-29,116350,age65
2021-01-29,28824,age50-64
2021-01-29,131,age12-17
2021-01-29,8,age5-11
2021-01-28,47440,age18-49
2021-01-28,123264,age65
2021-01-28,28845,age50-64
2021-01-28,145,age12-17
2021-01-28,5,age5-11
2021-01-27,49003,age18-49
2021-01-27,114470,age65
2021-01-27,29517,age50-64
2021-01-27,133,age12-17
2021-01-27,9,age5-11
2021-01-26,45807,age18-49
2021-01-26,105504,age65
2021-01-26,28693,age50-64
2021-01-26,126,age12-17
2021-01-26,7,age5-11
2021-01-25,41064,age18-49
2021-01-25,88182,age65
2021-01-25,24932,age50-64
2021-01-25,111,age12-17
2021-01-25,11,age5-11
2021-01-24,12730,age18-49
2021-01-24,42958,age65
2021-01-24,7564,age50-64
2021-01-24,50,age12-17
2021-01-24,13,age5-11
2021-01-23,27605,age18-49
2021-01-23,73187,age65
2021-01-23,15878,age50-64
2021-01-23,81,age12-17
2021-01-23,15,age5-11
2021-01-22,49402,age18-49
2021-01-22,101169,age65
2021-01-22,28472,age50-64
2021-01-22,125,age12-17
2021-01-22,8,age5-11
2021-01-21,50235,age18-49
2021-01-21,105456,age65
2021-01-21,29620,age50-64
2021-01-21,150,age12-17
2021-01-21,16,age5-11
2021-01-20,57550,age18-49
2021-01-20,31702,age50-64
2021-01-20,82310,age65
2021-01-20,203,age12-17
2021-01-20,7,age5-11
2021-01-19,55940,age18-49
2021-01-19,32040,age50-64
2021-01-19,62848,age65
2021-01-19,146,age12-17
2021-01-19,9,age5-11
2021-01-18,31258,age18-49
2021-01-18,17124,age50-64
2021-01-18,42850,age65
2021-01-18,111,age12-17
2021-01-18,7,age5-11
2021-01-17,15041,age18-49
2021-01-17,8037,age50-64
2021-01-17,26697,age65
2021-01-17,32,age12-17
2021-01-17,3,age5-11
2021-01-16,33486,age18-49
2021-01-16,15911,age50-64
2021-01-16,36242,age65
2021-01-16,91,age12-17
2021-01-15,69560,age18-49
2021-01-15,34839,age50-64
2021-01-15,45725,age65
2021-01-15,117,age12-17
2021-01-15,16,age5-11
2021-01-14,63568,age18-49
2021-01-14,32039,age50-64
2021-01-14,36279,age65
2021-01-14,92,age12-17
2021-01-14,9,age5-11
2021-01-13,67827,age18-49
2021-01-13,32270,age50-64
2021-01-13,26366,age65
2021-01-13,140,age12-17
2021-01-13,5,age5-11
2021-01-12,67911,age18-49
2021-01-12,32678,age50-64
2021-01-12,20966,age65
2021-01-12,118,age12-17
2021-01-12,4,age5-11
2021-01-11,62901,age18-49
2021-01-11,29809,age50-64
2021-01-11,18474,age65
2021-01-11,90,age12-17
2021-01-11,4,age5-11
2021-01-10,16003,age18-49
2021-01-10,6426,age50-64
2021-01-10,2948,age65
2021-01-10,20,age12-17
2021-01-09,29029,age18-49
2021-01-09,12527,age50-64
2021-01-09,5678,age65
2021-01-09,24,age12-17
2021-01-09,3,age5-11
2021-01-08,68435,age18-49
2021-01-08,32991,age50-64
2021-01-08,14101,age65
2021-01-08,58,age12-17
2021-01-07,58271,age18-49
2021-01-07,28580,age50-64
2021-01-07,13187,age65
2021-01-07,39,age12-17
2021-01-07,5,age5-11
2021-01-06,45536,age18-49
2021-01-06,22655,age50-64
2021-01-06,10689,age65
2021-01-06,46,age12-17
2021-01-06,3,age5-11
2021-01-05,33739,age18-49
2021-01-05,17392,age50-64
2021-01-05,9318,age65
2021-01-05,36,age12-17
2021-01-04,27606,age18-49
2021-01-04,13956,age50-64
2021-01-04,7698,age65
2021-01-04,42,age12-17
2021-01-04,6,age5-11
2021-01-03,4206,age18-49
2021-01-03,1608,age50-64
2021-01-03,960,age65
2021-01-03,8,age12-17
2021-01-02,10867,age18-49
2021-01-02,5326,age50-64
2021-01-02,3218,age65
2021-01-02,14,age12-17
2021-01-02,1,age5-11
2021-01-01,2697,age18-49
2021-01-01,1771,age50-64
2021-01-01,1969,age65
2021-01-01,29,age12-17
2020-12-31,18657,age18-49
2020-12-31,9204,age50-64
2020-12-31,3849,age65
2020-12-31,11,age12-17
2020-12-30,38760,age18-49
2020-12-30,19334,age50-64
2020-12-30,9532,age65
2020-12-30,79,age12-17
2020-12-30,7,age5-11
2020-12-29,32138,age18-49
2020-12-29,16545,age50-64
2020-12-29,6954,age65
2020-12-29,40,age12-17
2020-12-29,10,age5-11
2020-12-28,29359,age18-49
2020-12-28,14837,age50-64
2020-12-28,5073,age65
2020-12-28,30,age12-17
2020-12-28,2,age5-11
2020-12-27,6608,age18-49
2020-12-27,2724,age50-64
2020-12-27,686,age65
2020-12-27,6,age12-17
2020-12-27,1,age5-11
2020-12-26,10135,age18-49
2020-12-26,4395,age50-64
2020-12-26,1059,age65
2020-12-26,15,age12-17
2020-12-25,1545,age18-49
2020-12-25,682,age50-64
2020-12-25,272,age65
2020-12-25,2,age12-17
2020-12-24,15984,age18-49
2020-12-24,7473,age50-64
2020-12-24,2165,age65
2020-12-24,10,age12-17
2020-12-23,34077,age18-49
2020-12-23,15776,age50-64
2020-12-23,4292,age65
2020-12-23,39,age12-17
2020-12-23,2,age5-11
2020-12-22,34335,age18-49
2020-12-22,15717,age50-64
2020-12-22,3760,age65
2020-12-22,24,age12-17
2020-12-22,1,age5-11
2020-12-21,34100,age18-49
2020-12-21,15587,age50-64
2020-12-21,3609,age65
2020-12-21,14,age12-17
2020-12-21,3,age5-11
2020-12-20,13655,age18-49
2020-12-20,5428,age50-64
2020-12-20,1239,age65
2020-12-20,6,age12-17
2020-12-19,17832,age18-49
2020-12-19,7419,age50-64
2020-12-19,1906,age65
2020-12-19,10,age12-17
2020-12-19,1,age5-11
2020-12-18,31334,age18-49
2020-12-18,14689,age50-64
2020-12-18,3498,age65
2020-12-18,8,age12-17
2020-12-18,1,age5-11
2020-12-17,18635,age18-49
2020-12-17,8731,age50-64
2020-12-17,2182,age65
2020-12-17,7,age12-17
2020-12-16,6181,age18-49
2020-12-16,2806,age50-64
2020-12-16,720,age65
2020-12-16,12,age12-17
2020-12-15,960,age18-49
2020-12-15,348,age50-64
2020-12-15,104,age65
2020-12-15,10,age12-17
2020-12-14,44,age18-49
2020-12-14,44,age50-64
2020-12-14,17,age65
2020-12-14,7,age12-17
2020-12-13,23,age18-49
2020-12-13,16,age50-64
2020-12-13,12,age65
2020-12-13,1,age12-17
2020-12-12,49,age18-49
2020-12-12,23,age50-64
2020-12-12,7,age65
2020-12-12,1,age12-17
2020-12-11,38,age18-49
2020-12-11,22,age50-64
2020-12-11,15,age65
2020-12-11,1,age12-17
2020-12-11,1,age5-11
2020-12-10,30,age18-49
2020-12-10,22,age50-64
2020-12-10,19,age65
2020-12-10,3,age12-17
2020-12-09,19,age18-49
2020-12-09,12,age50-64
2020-12-09,12,age65
2020-12-09,3,age12-17
2020-12-08,52,age18-49
2020-12-08,29,age50-64
2020-12-08,20,age65
2020-12-08,3,age12-17
2020-12-07,35,age18-49
2020-12-07,30,age50-64
2020-12-07,12,age65
2020-12-07,5,age12-17
2020-12-06,15,age18-49
2020-12-06,11,age50-64
2020-12-06,9,age65
2020-12-05,15,age18-49
2020-12-05,16,age50-64
2020-12-05,10,age65
2020-12-04,27,age18-49
2020-12-04,18,age50-64
2020-12-04,13,age65
2020-12-04,5,age12-17
2020-12-03,48,age18-49
2020-12-03,37,age50-64
2020-12-03,22,age65
2020-12-03,10,age12-17
2020-12-02,46,age18-49
2020-12-02,31,age50-64
2020-12-02,18,age65
2020-12-02,11,age12-17
2020-12-01,172,age18-49
2020-12-01,139,age50-64
2020-12-01,87,age65
2020-12-01,6,age12-17
2020-11-30,7,age18-49
2020-11-30,8,age50-64
2020-11-30,10,age65
2020-11-30,3,age12-17
2020-11-29,1,age18-49
2020-11-29,2,age50-64
2020-11-29,1,age65
2020-11-28,5,age18-49
2020-11-28,6,age50-64
2020-11-28,2,age65
2020-11-27,4,age18-49
2020-11-27,6,age50-64
2020-11-27,5,age65
2020-11-27,1,age12-17
2020-11-26,4,age18-49
2020-11-26,1,age50-64
2020-11-26,3,age65
2020-11-25,3,age18-49
2020-11-25,6,age50-64
2020-11-25,6,age65
2020-11-25,3,age12-17
2020-11-24,7,age18-49
2020-11-24,11,age50-64
2020-11-24,6,age65
2020-11-24,8,age12-17
2020-11-23,10,age18-49
2020-11-23,7,age50-64
2020-11-23,8,age65
2020-11-23,5,age12-17
2020-11-22,12,age18-49
2020-11-22,10,age50-64
2020-11-22,8,age65
2020-11-21,3,age18-49
2020-11-21,2,age50-64
2020-11-21,4,age65
2020-11-20,20,age18-49
2020-11-20,14,age50-64
2020-11-20,6,age65
2020-11-20,3,age12-17
2020-11-19,5,age18-49
2020-11-19,9,age50-64
2020-11-19,9,age65
2020-11-19,1,age12-17
2020-11-19,1,age5-11
2020-11-18,14,age18-49
2020-11-18,5,age50-64
2020-11-18,7,age65
2020-11-18,4,age12-17
2020-11-17,11,age18-49
2020-11-17,7,age50-64
2020-11-17,2,age65
2020-11-16,19,age18-49
2020-11-16,9,age50-64
2020-11-16,2,age65
2020-11-16,1,age12-17
2020-11-15,11,age18-49
2020-11-15,4,age50-64
2020-11-15,1,age65
2020-11-14,11,age18-49
